,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
7,-0.1433549,2006,أستاذة,أستاذ,-0.19342819,0.33678308,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
8,-0.121463984,2006,الصحفية,الصحفي,-0.11905298,0.24051696,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9838523644752019, 0.8089965397923875, 0.7167243367935409, 1.0)"
9,-0.116700485,2006,الدكتورة,الدكتور,-0.2158957,0.33259618,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
10,-0.09941715,2006,فنانة,فنان,-0.2628964,0.36231354,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
11,-0.0729835,2006,عاملة,عامل,-0.35139436,0.42437786,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
12,-0.055270955,2006,بائعة,بائع,-0.10162453,0.15689549,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
13,-0.045304686,2006,مغنية,مغني,0.0747442,0.12004889,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
14,-0.040757194,2006,مهندسة,مهندس,-0.12593575,0.16669294,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
15,-0.03875506,2006,أديبة,أديب,-0.16774449,0.20649955,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
16,-0.0244876,2006,مديرة,مدير,-0.21053961,0.23502721,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
17,-0.022167265,2006,موظفة,موظف,-0.2517997,0.27396697,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
18,-0.018987149,2006,ممثلة,ممثل,-0.26040596,0.2793931,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
19,-0.010512233,2006,حارسة,حارس,-0.25466907,0.2651813,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
20,-0.0059402585,2006,شاعرة,شاعر,-0.3182397,0.32417995,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
21,0.025167167,2006,نائبة,نائب,-0.23850235,0.21333519,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
22,0.035504103,2006,باحثة,باحث,-0.36035925,0.32485515,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
23,0.035937637,2006,كاتبة,كاتب,-0.32176104,0.2858234,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
24,0.06414002,2006,وزيرة,وزير,-0.23043516,0.16629514,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
25,0.07707679,2006,طبيبة,طبيب,-0.27055427,0.19347748,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
26,0.09978688,2006,محامية,محامي,-0.16566125,0.06587437,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
27,0.19741493,2006,خادمة,خادم,-0.23740938,0.039994452,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)"
0,-0.2687071,2007,الدكتورة,الدكتور,-0.12016375,0.38887084,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8761245674740484, 0.46136101499423293, 0.3671664744329104, 1.0)"
1,-0.22130549,2007,الصحفية,الصحفي,0.038848378,0.26015386,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9314878892733564, 0.5886966551326411, 0.4649750096116877, 1.0)"
2,-0.21082292,2007,محامية,محامي,-0.067092255,0.27791518,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
3,-0.1919334,2007,ممرضة,ممرض,-0.10189044,0.29382384,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9589388696655133, 0.659515570934256, 0.5257208765859284, 1.0)"
4,-0.16243577,2007,سفيرة,سفير,-0.097541265,0.25997704,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
5,-0.16020554,2007,مغنية,مغني,-0.018420167,0.1786257,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
6,-0.15442339,2007,راقصة,راقص,-0.029493328,0.18391672,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
7,-0.11462645,2007,مهندسة,مهندس,-0.10925372,0.22388017,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
8,-0.101932436,2007,أديبة,أديب,-0.13135076,0.23328319,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
9,-0.10144973,2007,مصورة,مصور,-0.09388298,0.1953327,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
10,-0.092243314,2007,طبيبة,طبيب,-0.2727793,0.3650226,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
11,-0.0922115,2007,مديرة,مدير,-0.12415148,0.21636298,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
12,-0.08441432,2007,ممثلة,ممثل,-0.18296759,0.2673819,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
13,-0.07002945,2007,رسامة,رسام,-0.2051029,0.27513236,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
14,-0.067641884,2007,عاملة,عامل,-0.26270315,0.33034503,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
15,-0.020357639,2007,سكرتيرة,سكرتير,-0.18059689,0.20095453,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
